,0
10081,-352
10082,-1037
10083,-373
10084,-1047
10085,-397
10086,-1052
10087,-418
10088,-1055
10089,-432
10090,-1046
10091,-456
10092,-1029
10093,-475
10094,-1014
10095,-490
10096,-991
10097,-518
10098,-960
10099,-536
10100,-936
10101,-551
10102,-899
10103,-573
10104,-858
10105,-580
10106,-830
10107,-585
10108,-790
10109,-594
10110,-755
10111,-587
10112,-717
10113,-577
10114,-666
10115,-568
10116,-623
10117,-547
10118,-578
10119,-524
10120,-521
10121,-497
10122,-471
10123,-465
10124,-414
10125,-434
10126,-349
10127,-394
10128,-293
10129,-348
10130,-224
10131,-306
10132,-153
10133,-250
10134,-85
10135,-189
10136,-7
10137,-133
10138,66
10139,-62
10140,135
10141,9
10142,208
10143,70
10144,270
10145,139
10146,330
10147,197
10148,394
10149,250
10150,437
10151,303
10152,480
10153,333
10154,527
10155,363
10156,554
10157,388
10158,587
10159,390
10160,614
10161,392
10162,625
10163,395
10164,644
10165,381
10166,656
10167,371
10168,660
10169,364
10170,668
10171,348
10172,670
10173,346
10174,675
10175,342
10176,681
10177,336
10178,681
10179,347
10180,681
10181,354
10182,689
10183,362
10184,693
10185,373
10186,695
10187,375
10188,706
10189,384
10190,709
10191,394
10192,717
10193,392
10194,725
10195,398
10196,727
10197,407
10198,737
10199,404
10200,734
10201,406
10202,735
10203,405
10204,743
10205,400
10206,739
10207,403
10208,739
10209,396
10210,743
10211,389
10212,742
10213,392
10214,746
10215,384
10216,749
10217,380
10218,747
10219,383
10220,753
10221,380
10222,758
10223,383
10224,758
10225,383
10226,758
10227,377
10228,751
10229,380
10230,735
10231,377
10232,721
10233,364
10234,697
10235,359
10236,669
10237,346
10238,642
10239,322
10240,602
10241,308
10242,561
10243,285
10244,521
10245,259
10246,474
10247,240
10248,431
10249,214
10250,386
10251,189
10252,342
10253,172
10254,304
10255,152
10256,260
10257,135
10258,214
10259,119
10260,176
10261,106
10262,128
10263,103
10264,73
10265,96
10266,21
10267,86
10268,-42
10269,83
10270,-106
10271,67
10272,-167
10273,51
10274,-242
10275,41
10276,-320
10277,15
10278,-394
10279,-13
10280,-479
10281,-43
10282,-549
10283,-95
10284,-618
10285,-138
10286,-693
10287,-175
10288,-756
10289,-225
10290,-816
10291,-264
10292,-870
10293,-304
10294,-911
10295,-342
10296,-950
10297,-370
10298,-983
10299,-401
10300,-1003
10301,-427
10302,-1025
10303,-443
10304,-1043
10305,-466
10306,-1040
10307,-485
10308,-1046
10309,-497
10310,-1040
10311,-521
10312,-1021
10313,-539
10314,-1006
10315,-554
10316,-977
10317,-575
10318,-954
10319,-589
10320,-927
10321,-604
10322,-893
10323,-620
10324,-865
10325,-625
10326,-828
10327,-632
10328,-793
10329,-638
10330,-757
10331,-626
10332,-723
10333,-621
10334,-678
10335,-609
10336,-636
10337,-588
10338,-593
10339,-574
10340,-539
10341,-551
10342,-495
10343,-522
10344,-436
10345,-499
10346,-374
10347,-460
10348,-312
10349,-414
10350,-240
10351,-377
10352,-173
10353,-324
10354,-106
10355,-266
10356,-34
10357,-211
10358,38
10359,-141
10360,108
10361,-79
10362,181
10363,-14
10364,242
10365,68
10366,300
10367,132
10368,357
10369,185
10370,406
10371,239
10372,451
10373,278
10374,492
10375,313
10376,526
10377,342
10378,554
10379,353
10380,581
10381,366
10382,600
10383,371
10384,622
10385,363
10386,633
10387,363
10388,638
10389,357
10390,651
10391,345
10392,652
10393,351
10394,658
10395,350
10396,663
10397,345
10398,663
10399,357
10400,666
10401,356
10402,668
10403,360
10404,671
10405,370
10406,671
10407,369
10408,677
10409,372
10410,677
10411,380
10412,681
10413,380
10414,686
10415,388
10416,683
10417,396
10418,690
10419,396
10420,689
10421,399
10422,683
10423,394
10424,681
10425,388
10426,675
10427,389
10428,670
10429,384
10430,667
10431,380
10432,663
10433,381
10434,666
10435,372
10436,669
10437,370
10438,669
10439,373
10440,675
10441,366
10442,676
10443,369
10444,676
10445,372
10446,679
10447,367
10448,674
10449,370
10450,665
10451,368
10452,654
10453,355
10454,633
10455,351
10456,603
10457,341
10458,578
10459,319
10460,541
10461,308
10462,498
10463,287
10464,460
10465,262
10466,415
10467,246
10468,372
10469,217
10470,330
10471,194
10472,286
10473,176
10474,243
10475,150
10476,197
10477,135
10478,154
10479,123
10480,110
10481,109
10482,61
10483,107
10484,4
10485,98
10486,-50
10487,89
10488,-112
10489,84
10490,-181
10491,69
10492,-247
10493,55
10494,-320
10495,37
10496,-397
10497,6
10498,-472
10499,-16
10500,-551
10501,-49
10502,-625
10503,-103
10504,-693
10505,-138
10506,-768
10507,-175
10508,-827
10509,-227
10510,-880
10511,-256
10512,-940
10513,-288
10514,-979
10515,-329
10516,-1021
10517,-346
10518,-1056
10519,-369
10520,-1080
10521,-405
10522,-1108
10523,-418
10524,-1114
10525,-435
10526,-1118
10527,-460
10528,-1122
10529,-473
10530,-1107
10531,-497
10532,-1095
10533,-517
10534,-1075
10535,-531
10536,-1047
10537,-551
10538,-1024
10539,-569
10540,-991
10541,-583
10542,-957
10543,-597
10544,-925
10545,-603
10546,-891
10547,-611
10548,-853
10549,-617
10550,-817
10551,-610
10552,-779
10553,-612
10554,-736
10555,-604
10556,-695
10557,-587
10558,-655
10559,-578
10560,-606
10561,-559
10562,-557
10563,-533
10564,-509
10565,-512
10566,-449
10567,-479
10568,-392
10569,-436
10570,-325
10571,-401
10572,-258
10573,-352
10574,-194
10575,-297
10576,-118
10577,-248
10578,-55
10579,-183
10580,20
10581,-119
10582,87
10583,-61
10584,145
10585,5
10586,205
10587,67
10588,256
10589,124
10590,304
10591,173
10592,345
10593,204
10594,382
10595,237
10596,410
10597,259
10598,443
10599,267
10600,465
10601,279
10602,481
10603,283
10604,498
10605,281
10606,507
10607,285
10608,518
10609,282
10610,524
10611,278
10612,530
10613,286
10614,534
10615,286
10616,545
10617,288
10618,547
10619,296
10620,552
10621,291
10622,563
10623,296
10624,565
10625,307
10626,578
10627,309
10628,587
10629,321
10630,591
10631,332
10632,601
10633,335
10634,610
10635,343
10636,611
10637,354
10638,619
10639,359
10640,621
10641,369
10642,622
10643,372
10644,630
10645,372
10646,625
10647,379
10648,633
10649,377
10650,639
10651,375
10652,646
10653,382
10654,656
10655,382
10656,669
10657,389
10658,682
10659,398
10660,694
10661,393
10662,709
10663,401
10664,710
10665,410
10666,721
10667,406
10668,721
10669,409
10670,717
10671,410
10672,713
10673,408
10674,696
10675,407
10676,676
10677,395
10678,650
10679,379
10680,623
10681,366
10682,588
10683,343
10684,558
10685,321
10686,523
10687,301
10688,491
10689,269
10690,461
10691,248
10692,420
10693,227
10694,390
10695,199
10696,355
10697,185
10698,315
10699,170
10700,279
10701,155
10702,236
10703,155
10704,188
10705,147
10706,139
10707,134
10708,76
10709,129
10710,13
10711,113
10712,-53
10713,90
10714,-130
10715,74
10716,-199
10717,44
10718,-272
10719,11
10720,-349
10721,-18
10722,-415
10723,-60
10724,-485
10725,-107
10726,-558
10727,-147
10728,-621
10729,-184
10730,-685
10731,-216
10732,-742
10733,-253
10734,-785
10735,-278
10736,-834
10737,-297
10738,-870
10739,-325
10740,-898
10741,-346
10742,-927
10743,-363
10744,-933
10745,-388
10746,-938
10747,-407
10748,-939
10749,-422
10750,-928
10751,-447
10752,-916
10753,-461
10754,-896
10755,-480
10756,-869
10757,-506
10758,-844
10759,-520
10760,-821
10761,-536
10762,-790
10763,-554
10764,-763
10765,-559
10766,-737
10767,-572
10768,-701
10769,-586
10770,-679
10771,-586
10772,-651
10773,-590
10774,-615
10775,-589
10776,-588
10777,-578
10778,-553
10779,-574
10780,-516
10781,-555
10782,-477
10783,-532
10784,-430
10785,-515
10786,-383
10787,-482
10788,-334
10789,-446
10790,-275
10791,-411
10792,-221
10793,-356
10794,-162
10795,-304
10796,-100
10797,-251
10798,-40
10799,-181
10800,24
10801,-117
10802,79
10803,-51
10804,135
10805,24
10806,183
10807,84
10808,231
10809,140
10810,275
10811,192
10812,312
10813,229
10814,349
10815,262
10816,371
10817,287
10818,402
10819,306
10820,425
10821,326
10822,438
10823,336
10824,459
10825,341
10826,466
10827,347
10828,469
10829,347
10830,477
10831,350
10832,479
10833,353
10834,484
10835,350
10836,488
10837,349
10838,486
10839,354
10840,492
10841,354
10842,499
10843,362
10844,508
10845,367
10846,522
10847,365
10848,533
10849,376
10850,537
10851,379
10852,549
10853,379
10854,557
10855,387
10856,566
10857,388
10858,578
10859,385
10860,575
10861,386
10862,584
10863,381
10864,592
10865,381
10866,595
10867,380
10868,608
10869,371
10870,618
10871,369
10872,629
10873,369
10874,642
10875,364
10876,663
10877,370
10878,673
10879,371
10880,693
10881,368
10882,710
10883,379
10884,716
10885,380
10886,730
10887,380
10888,730
10889,389
10890,729
10891,387
10892,721
10893,385
10894,707
10895,381
10896,695
10897,368
10898,670
10899,359
10900,644
10901,345
10902,617
10903,318
10904,588
10905,299
10906,553
10907,278
10908,526
10909,248
10910,494
10911,231
10912,459
10913,209
10914,434
10915,189
10916,400
10917,180
10918,367
10919,165
10920,332
10921,158
10922,284
10923,153
10924,240
10925,142
10926,195
10927,138
10928,137
10929,130
10930,74
10931,110
10932,11
10933,95
10934,-58
10935,74
10936,-125
10937,39
10938,-192
10939,10
10940,-271
10941,-27
10942,-342
10943,-72
10944,-413
10945,-108
10946,-490
10947,-150
10948,-553
10949,-187
10950,-619
10951,-213
10952,-679
10953,-248
10954,-729
10955,-272
10956,-783
10957,-292
10958,-824
10959,-321
10960,-852
10961,-343
10962,-881
10963,-357
10964,-895
10965,-378
10966,-899
10967,-396
10968,-904
10969,-413
10970,-893
10971,-436
10972,-882
10973,-449
10974,-864
10975,-466
10976,-837
10977,-484
10978,-815
10979,-491
10980,-786
10981,-509
10982,-755
10983,-521
10984,-730
10985,-526
10986,-702
10987,-539
10988,-668
10989,-543
10990,-641
10991,-545
10992,-617
10993,-558
10994,-584
10995,-552
10996,-556
10997,-544
10998,-520
10999,-548
11000,-481
11001,-532
11002,-449
11003,-516
11004,-407
11005,-506
11006,-361
11007,-475
11008,-313
11009,-444
11010,-256
11011,-411
11012,-204
11013,-358
11014,-146
11015,-306
11016,-83
11017,-249
11018,-29
11019,-182
11020,34
11021,-119
11022,99
11023,-57
11024,153
11025,7
11026,210
11027,67
11028,258
11029,121
11030,296
11031,164
11032,341
11033,199
11034,379
11035,236
11036,408
11037,261
11038,440
11039,276
11040,461
11041,296
11042,477
11043,304
11044,497
11045,313
11046,501
11047,323
11048,505
11049,324
11050,515
11051,329
11052,514
11053,336
11054,518
11055,333
11056,523
11057,338
11058,524
11059,344
11060,535
11061,345
11062,542
11063,355
11064,545
11065,361
11066,556
11067,361
11068,562
11069,372
11070,567
11071,376
11072,580
11073,380
11074,587
11075,392
11076,588
11077,391
11078,594
11079,392
11080,595
11081,398
11082,597
11083,398
11084,603
11085,401
11086,602
11087,409
11088,611
11089,409
11090,620
11091,412
11092,627
11093,421
11094,648
11095,426
11096,660
11097,438
11098,672
11099,446
11100,693
11101,453
11102,700
11103,466
11104,711
11105,471
11106,722
11107,483
11108,720
11109,497
11110,718
11111,492
11112,710
11113,495
11114,695
11115,494
11116,675
11117,477
11118,651
11119,464
11120,623
11121,447
11122,595
11123,417
11124,564
11125,396
11126,537
11127,370
11128,512
11129,334
11130,480
11131,319
11132,452
11133,294
11134,429
11135,266
11136,395
11137,260
11138,360
11139,249
11140,329
11141,237
11142,284
11143,234
11144,240
11145,225
11146,191
11147,214
11148,132
11149,205
11150,80
11151,186
11152,13
11153,165
11154,-58
11155,138
11156,-124
11157,101
11158,-198
11159,72
11160,-273
11161,36
11162,-344
11163,-10
11164,-422
11165,-42
11166,-497
11167,-82
11168,-564
11169,-127
11170,-634
11171,-156
11172,-695
11173,-187
11174,-749
11175,-215
11176,-804
11177,-236
11178,-847
11179,-262
11180,-882
11181,-283
11182,-911
11183,-304
11184,-930
11185,-332
11186,-941
11187,-349
11188,-943
11189,-368
11190,-933
11191,-399
11192,-921
11193,-414
11194,-909
11195,-429
11196,-888
11197,-453
11198,-868
11199,-466
11200,-841
11201,-486
11202,-810
11203,-503
11204,-788
11205,-513
11206,-760
11207,-526
11208,-730
11209,-537
11210,-708
11211,-546
11212,-678
11213,-558
11214,-649
11215,-564
11216,-625
11217,-570
11218,-590
11219,-575
11220,-556
11221,-572
11222,-522
11223,-571
11224,-474
11225,-560
11226,-429
11227,-535
11228,-383
11229,-513
11230,-326
11231,-478
11232,-271
11233,-428
11234,-211
11235,-384
11236,-152
11237,-323
11238,-94
11239,-257
11240,-29
11241,-203
11242,31
11243,-137
11244,93
11245,-78
11246,151
11247,-31
11248,201
11249,30
11250,247
11251,78
11252,295
11253,106
11254,340
11255,145
11256,373
11257,173
11258,409
11259,190
11260,431
11261,215
11262,451
11263,224
11264,471
11265,233
11266,479
11267,248
11268,485
11269,250
11270,496
11271,255
11272,500
11273,263
11274,501
11275,263
11276,504
11277,269
11278,503
11279,275
11280,509
11281,275
11282,512
11283,285
11284,509
11285,291
11286,519
11287,288
11288,520
11289,299
11290,520
11291,300
11292,527
11293,302
11294,523
11295,311
11296,522
11297,309
11298,522
11299,313
11300,518
11301,321
11302,518
11303,319
11304,519
11305,323
11306,520
11307,331
11308,530
11309,328
11310,540
11311,338
11312,548
11313,348
11314,564
11315,346
11316,577
11317,361
11318,591
11319,375
11320,611
11321,383
11322,621
11323,397
11324,631
11325,402
11326,642
11327,409
11328,640
11329,417
11330,638
11331,411
11332,630
11333,409
11334,611
11335,402
11336,593
11337,384
11338,575
11339,368
11340,548
11341,347
11342,524
11343,315
11344,501
11345,289
11346,473
11347,259
11348,450
11349,228
11350,425
11351,212
11352,398
11353,186
11354,373
11355,162
11356,342
11357,153
11358,310
11359,134
11360,276
11361,123
11362,234
11363,118
11364,197
11365,102
11366,151
11367,91
11368,93
11369,77
11370,37
11371,49
11372,-25
11373,28
11374,-91
11375,-1
11376,-154
11377,-47
11378,-223
11379,-77
11380,-294
11381,-113
11382,-365
11383,-156
11384,-441
11385,-184
11386,-514
11387,-223
11388,-583
11389,-259
11390,-653
11391,-280
11392,-718
11393,-313
11394,-771
11395,-339
11396,-826
11397,-361
11398,-870
11399,-394
11400,-898
11401,-410
11402,-928
11403,-421
11404,-951
11405,-450
11406,-961
11407,-471
11408,-963
11409,-483
11410,-953
11411,-504
11412,-948
11413,-517
11414,-934
11415,-534
11416,-911
11417,-555
11418,-895
11419,-566
11420,-873
11421,-583
11422,-849
11423,-595
11424,-827
11425,-602
11426,-798
11427,-615
11428,-774
11429,-623
11430,-752
11431,-636
11432,-722
11433,-653
11434,-699
11435,-661
11436,-673
11437,-668
11438,-639
11439,-677
11440,-610
11441,-673
11442,-575
11443,-668
11444,-531
11445,-660
11446,-493
11447,-632
11448,-449
11449,-608
11450,-397
11451,-571
11452,-349
11453,-519
11454,-294
11455,-474
11456,-233
11457,-413
11458,-178
11459,-351
11460,-118
11461,-297
11462,-56
11463,-233
11464,-4
11465,-176
11466,54
11467,-127
11468,114
11469,-73
11470,166
11471,-31
11472,219
11473,6
11474,259
11475,54
11476,298
11477,83
11478,336
11479,102
11480,358
11481,131
11482,382
11483,140
11484,402
11485,152
11486,409
11487,170
11488,420
11489,169
11490,428
11491,177
11492,429
11493,187
11494,435
11495,186
11496,439
11497,194
11498,440
11499,201
11500,447
11501,202
11502,448
11503,212
11504,451
11505,216
11506,459
11507,218
11508,458
11509,234
11510,460
11511,235
11512,464
11513,238
11514,459
11515,251
11516,456
11517,252
11518,457
11519,259
11520,452
11521,266
11522,451
11523,266
11524,454
11525,274
11526,452
11527,284
11528,461
11529,290
11530,472
11531,302
11532,482
11533,309
11534,502
11535,317
11536,515
11537,337
11538,528
11539,349
11540,551
11541,363
11542,562
11543,386
11544,572
11545,395
11546,583
11547,407
11548,582
11549,421
11550,580
11551,421
11552,572
11553,425
11554,552
11555,421
11556,538
11557,405
11558,519
11559,393
11560,495
11561,376
11562,476
11563,350
11564,452
11565,328
11566,428
11567,302
11568,407
11569,278
11570,381
11571,262
11572,358
11573,239
11574,336
11575,226
11576,309
11577,222
11578,283
11579,203
11580,255
11581,197
11582,213
11583,193
11584,172
11585,178
11586,130
11587,171
11588,78
11589,155
11590,27
11591,132
11592,-28
11593,117
11594,-94
11595,89
11596,-155
11597,54
11598,-222
11599,31
11600,-296
11601,-3
11602,-363
11603,-45
11604,-436
11605,-68
11606,-508
11607,-100
11608,-572
11609,-131
11610,-640
11611,-153
11612,-699
11613,-181
11614,-754
11615,-201
11616,-808
11617,-224
11618,-848
11619,-251
11620,-886
11621,-266
11622,-916
11623,-287
11624,-931
11625,-312
11626,-944
11627,-323
11628,-951
11629,-344
11630,-944
11631,-370
11632,-935
11633,-379
11634,-922
11635,-398
11636,-903
11637,-415
11638,-883
11639,-419
11640,-858
11641,-439
11642,-831
11643,-453
11644,-806
11645,-461
11646,-780
11647,-482
11648,-753
11649,-496
11650,-732
11651,-511
11652,-703
11653,-534
11654,-675
11655,-552
11656,-648
11657,-569
11658,-613
11659,-585
11660,-578
11661,-589
11662,-541
11663,-592
11664,-497
11665,-586
11666,-461
11667,-567
11668,-415
11669,-550
11670,-363
11671,-514
11672,-317
11673,-469
11674,-261
11675,-431
11676,-206
11677,-376
11678,-152
11679,-321
11680,-88
11681,-272
11682,-31
11683,-212
11684,28
11685,-163
11686,94
11687,-121
11688,143
11689,-74
11690,194
11691,-37
11692,249
11693,-3
11694,291
11695,40
11696,331
11697,64
11698,365
11699,80
11700,392
11701,100
11702,418
11703,107
11704,436
11705,118
11706,448
11707,125
11708,462
11709,126
11710,467
11711,139
11712,469
11713,136
11714,479
11715,130
11716,482
11717,138
11718,486
11719,135
11720,496
11721,129
11722,495
11723,135
11724,496
11725,131
11726,502
11727,132
11728,500
11729,142
11730,508
11731,134
11732,512
11733,137
11734,499
11735,146
11736,503
11737,139
11738,509
11739,149
11740,502
11741,157
11742,504
11743,155
11744,504
11745,166
11746,508
11747,173
11748,525
11749,179
11750,533
11751,194
11752,545
11753,202
11754,565
11755,214
11756,580
11757,239
11758,603
11759,252
11760,620
11761,269
11762,625
11763,298
11764,636
11765,310
11766,641
11767,330
11768,635
11769,351
11770,629
11771,354
11772,617
11773,360
11774,598
11775,360
11776,579
11777,352
11778,554
11779,343
11780,530
11781,326
11782,512
11783,307
11784,484
11785,289
11786,462
11787,267
11788,447
11789,249
11790,420
11791,238
11792,401
11793,221
11794,386
11795,213
11796,358
11797,209
11798,337
11799,198
11800,311
11801,199
11802,272
11803,189
11804,239
11805,171
11806,199
11807,169
11808,148
11809,153
11810,100
11811,130
11812,44
11813,116
11814,-15
11815,93
11816,-79
11817,62
11818,-155
11819,40
11820,-223
11821,17
11822,-293
11823,-14
11824,-370
11825,-48
11826,-441
11827,-83
11828,-513
11829,-102
11830,-584
11831,-119
11832,-643
11833,-143
11834,-702
11835,-154
11836,-758
11837,-172
11838,-801
11839,-193
11840,-841
11841,-204
11842,-873
11843,-222
11844,-892
11845,-236
11846,-909
11847,-245
11848,-918
11849,-264
11850,-912
11851,-274
11852,-909
11853,-276
11854,-898
11855,-292
11856,-876
11857,-301
11858,-861
11859,-304
11860,-838
11861,-321
11862,-813
11863,-328
11864,-795
11865,-344
11866,-770
11867,-370
11868,-749
11869,-382
11870,-728
11871,-411
11872,-702
11873,-444
11874,-685
11875,-461
11876,-662
11877,-486
11878,-633
11879,-509
11880,-607
11881,-515
11882,-570
11883,-523
11884,-532
11885,-523
11886,-500
11887,-506
11888,-454
11889,-495
11890,-404
11891,-465
11892,-360
11893,-425
11894,-307
11895,-390
11896,-252
11897,-337
11898,-198
11899,-291
11900,-139
11901,-249
11902,-83
11903,-191
11904,-27
11905,-146
11906,29
11907,-105
11908,81
11909,-60
11910,133
11911,-29
11912,190
11913,7
11914,232
11915,50
11916,268
11917,71
11918,308
11919,91
11920,335
11921,114
11922,351
11923,121
11924,368
11925,135
11926,381
11927,147
11928,397
11929,144
11930,408
11931,157
11932,413
11933,159
11934,426
11935,151
11936,433
11937,155
11938,445
11939,152
11940,459
11941,146
11942,464
11943,150
11944,472
11945,149
11946,477
11947,146
11948,480
11949,148
11950,490
11951,141
11952,490
11953,141
11954,481
11955,140
11956,480
11957,129
11958,476
11959,136
11960,466
11961,141
11962,465
11963,139
11964,466
11965,143
11966,472
11967,139
11968,482
11969,146
11970,492
11971,164
11972,513
11973,172
11974,541
11975,186
11976,554
11977,214
11978,570
11979,234
11980,597
11981,260
11982,616
11983,290
11984,633
11985,310
11986,641
11987,337
11988,635
11989,356
11990,636
11991,362
11992,631
11993,378
11994,620
11995,378
11996,613
11997,372
11998,591
11999,368
12000,568
12001,349
12002,555
12003,334
12004,530
12005,325
12006,510
12007,303
12008,490
12009,284
12010,462
12011,277
12012,443
12013,264
12014,418
12015,257
12016,384
12017,255
12018,357
12019,245
12020,323
12021,241
12022,286
12023,229
12024,255
12025,211
12026,213
12027,203
12028,165
12029,185
12030,122
12031,168
12032,64
12033,152
12034,-1
12035,124
12036,-58
12037,100
12038,-125
12039,78
12040,-192
12041,45
12042,-252
12043,21
12044,-324
12045,-4
12046,-394
12047,-40
12048,-462
12049,-60
12050,-536
12051,-77
12052,-598
12053,-105
12054,-656
12055,-116
12056,-709
12057,-131
12058,-746
12059,-154
12060,-787
12061,-168
12062,-823
12063,-186
12064,-844
12065,-201
12066,-867
12067,-212
12068,-882
12069,-227
12070,-881
12071,-239
12072,-880
12073,-243
12074,-869
12075,-250
12076,-859
12077,-255
12078,-846
12079,-262
12080,-824
12081,-275
12082,-807
12083,-279
12084,-790
12085,-291
12086,-768
12087,-310
12088,-750
12089,-324
12090,-731
12091,-354
12092,-707
12093,-379
12094,-683
12095,-398
12096,-660
12097,-428
12098,-629
12099,-447
12100,-602
12101,-451
12102,-574
12103,-459
12104,-542
12105,-457
12106,-506
12107,-441
12108,-460
12109,-426
12110,-416
12111,-399
12112,-374
12113,-362
12114,-320
12115,-326
12116,-267
12117,-279
12118,-214
12119,-233
12120,-153
12121,-188
12122,-96
12123,-138
12124,-36
12125,-96
12126,32
12127,-58
12128,87
12129,-20
12130,145
12131,15
12132,201
12133,52
12134,245
12135,83
12136,293
12137,98
12138,330
12139,120
12140,358
12141,138
12142,394
12143,143
12144,420
12145,159
12146,443
12147,167
12148,466
12149,166
12150,479
12151,175
12152,493
12153,175
12154,507
12155,176
12156,513
12157,186
12158,526
12159,185
12160,538
12161,185
12162,541
12163,186
12164,545
12165,178
12166,548
12167,176
12168,544
12169,172
12170,543
12171,162
12172,535
12173,163
12174,519
12175,159
12176,515
12177,148
12178,508
12179,152
12180,497
12181,148
12182,498
12183,140
12184,495
12185,146
12186,496
12187,144
12188,512
12189,150
12190,521
12191,167
12192,537
12193,175
12194,560
12195,193
12196,576
12197,218
12198,601
12199,238
12200,622
12201,270
12202,634
12203,298
12204,651
12205,313
12206,664
12207,343
12208,671
12209,366
12210,678
12211,371
12212,679
12213,386
12214,674
12215,389
12216,667
12217,384
12218,655
12219,385
12220,647
12221,376
12222,639
12223,369
12224,622
12225,364
12226,602
12227,350
12228,579
12229,343
12230,548
12231,338
12232,524
12233,324
12234,498
12235,323
12236,467
12237,321
12238,439
12239,311
12240,407
12241,311
12242,366
12243,304
12244,331
12245,292
12246,287
12247,288
12248,241
12249,267
12250,200
12251,247
12252,146
12253,233
12254,94
12255,205
12256,39
12257,182
12258,-28
12259,157
12260,-89
12261,124
12262,-149
12263,102
12264,-218
12265,79
12266,-278
12267,50
12268,-341
12269,37
12270,-405
12271,17
12272,-460
12273,-9
12274,-520
12275,-26
12276,-576
12277,-56
12278,-617
12279,-76
12280,-658
12281,-82
12282,-696
12283,-107
12284,-723
12285,-123
12286,-738
12287,-125
12288,-745
12289,-140
12290,-750
12291,-146
12292,-754
12293,-146
12294,-745
12295,-158
12296,-731
12297,-161
12298,-717
12299,-165
12300,-698
12301,-178
12302,-683
12303,-184
12304,-671
12305,-203
12306,-646
12307,-227
12308,-627
12309,-244
12310,-608
12311,-275
12312,-581
12313,-301
12314,-565
12315,-318
12316,-544
12317,-345
12318,-518
12319,-362
12320,-503
12321,-370
12322,-479
12323,-386
12324,-448
12325,-384
12326,-421
12327,-370
12328,-385
12329,-361
12330,-352
12331,-333
12332,-318
12333,-303
12334,-272
12335,-275
12336,-229
12337,-230
12338,-180
12339,-192
12340,-121
12341,-152
12342,-68
12343,-100
12344,-15
12345,-62
12346,45
12347,-20
12348,102
12349,31
12350,153
12351,67
12352,201
12353,98
12354,243
12355,128
12356,287
12357,151
12358,328
12359,176
12360,360
12361,196
12362,387
12363,206
12364,405
12365,225
12366,422
12367,238
12368,443
12369,244
12370,459
12371,255
12372,477
12373,257
12374,497
12375,259
12376,505
12377,267
12378,517
12379,264
12380,529
12381,265
12382,531
12383,261
12384,541
12385,249
12386,546
12387,247
12388,537
12389,247
12390,530
12391,238
12392,521
12393,233
12394,514
12395,227
12396,515
12397,215
12398,508
12399,212
12400,500
12401,201
12402,503
12403,194
12404,502
12405,199
12406,510
12407,193
12408,527
12409,197
12410,542
12411,206
12412,564
12413,215
12414,590
12415,238
12416,609
12417,259
12418,627
12419,274
12420,640
12421,305
12422,652
12423,333
12424,672
12425,351
12426,682
12427,376
12428,683
12429,390
12430,688
12431,398
12432,683
12433,413
12434,676
12435,407
12436,678
12437,398
12438,668
12439,401
12440,655
12441,390
12442,648
12443,381
12444,635
12445,373
12446,625
12447,358
12448,608
12449,352
12450,578
12451,345
12452,556
12453,331
12454,533
12455,328
12456,506
12457,321
12458,484
12459,309
12460,452
12461,308
12462,416
12463,294
12464,386
12465,277
12466,344
12467,267
12468,300
12469,240
12470,259
12471,220
12472,204
12473,204
12474,149
12475,171
12476,100
12477,147
12478,41
12479,125
12480,-24
12481,93
12482,-88
12483,74
12484,-152
12485,52
12486,-214
12487,24
12488,-275
12489,9
12490,-338
12491,-16
12492,-403
12493,-47
12494,-480
12495,-64
12496,-544
12497,-91
12498,-579
12499,-115
12500,-607
12501,-127
12502,-632
12503,-147
12504,-661
12505,-156
12506,-705
12507,-160
12508,-727
12509,-170
12510,-724
12511,-170
12512,-723
12513,-173
12514,-715
12515,-183
12516,-713
12517,-182
12518,-719
12519,-191
12520,-702
12521,-208
12522,-679
12523,-210
12524,-662
12525,-227
12526,-635
12527,-257
12528,-611
12529,-277
12530,-598
12531,-305
12532,-588
12533,-335
12534,-569
12535,-358
12536,-539
12537,-388
12538,-520
12539,-408
12540,-517
12541,-426
12542,-506
12543,-441
12544,-487
12545,-437
12546,-467
12547,-432
12548,-433
12549,-426
12550,-402
12551,-400
12552,-379
12553,-375
12554,-333
12555,-349
12556,-279
12557,-308
12558,-242
12559,-273
12560,-208
12561,-234
12562,-169
12563,-186
12564,-124
12565,-154
12566,-65
12567,-118
12568,-13
12569,-76
12570,35
12571,-45
12572,82
12573,-12
12574,117
12575,20
12576,154
12577,47
12578,197
12579,76
12580,229
12581,93
12582,259
12583,104
12584,290
12585,125
12586,312
12587,136
12588,334
12589,143
12590,353
12591,153
12592,366
12593,152
12594,383
12595,160
12596,406
12597,170
12598,428
12599,167
12600,435
12601,168
12602,433
12603,165
12604,439
12605,160
12606,440
12607,166
12608,423
12609,164
12610,415
12611,157
12612,411
12613,163
12614,400
12615,154
12616,392
12617,147
12618,383
12619,150
12620,370
12621,139
12622,361
12623,128
12624,355
12625,120
12626,362
12627,107
12628,380
12629,115
12630,399
12631,134
12632,425
12633,143
12634,448
12635,162
12636,465
12637,184
12638,490
12639,202
12640,514
12641,237
12642,531
12643,264
12644,553
12645,282
12646,564
12647,310
12648,566
12649,322
12650,577
12651,329
12652,583
12653,343
12654,582
12655,342
12656,583
12657,340
12658,572
12659,340
12660,556
12661,331
12662,544
12663,329
12664,531
12665,318
12666,520
12667,299
